Country,Question ID,Response,Justification,Supporting0,Supporting1,Supporting2,Supporting4
Jordan,ODB.2013.D2.b,1,,http://www.dls.gov.jo/dlsMap/dlsIndex/viewerAR.htm - An online search interface for land parcels is available.,"Real estate agencies hold and publish relevant data, but there is no way of knowing how reliable they are.",,
Jordan,ODB.2013.D4.a,1,,"The department of statistics DOS of ministry of planning, is responsible for this data.",,,"Demographic and economic indicators like unemployment, population and other national statistics are published annually. Users interested in having a copy of the yearly book need to provide an email address where DOS will send them an e copy."
Jordan,ODB.2013.D4.b,1,,http://www.dos.gov.jo/dos_home_a/main/index.htm,"The world bank
http://www.worldbank.org/en/country/jordan
http://www.worldbank.org/content/dam/Worldbank/document/MNA/Jordan_Economic_Monitor_Fall_2013.pdf",,
Jordan,ODB.2013.D5.a,1,,The Jordanian ministry of finance http://www.mof.gov.jo/en-us/mainpage.aspx and the General Budget department is responsible for this data http://www.gbd.gov.jo/web/Default.aspx,,,Annual detailed budgets
Jordan,ODB.2013.D5.b,1,,"http://www.gbd.gov.jo/web/Default.aspx?Id=acee4cfd-abfc-4be7-89cc-9212fd058293
http://www.gbd.gov.jo/web/budget/Default.aspx?Id=874e6a61-2366-479b-bd1e-d8a06f37ce40&OP=budget&CH=MD",,,
Jordan,ODB.2013.D6.a,1,,The Jordanian ministry of finance and the General Budget department is responsible for this data http://www.mof.gov.jo/,,,
Jordan,ODB.2013.D6.b,0,,"http://www.jfranews.net/more-46236-1-%7Bclean_title%7D

http://www.mof.gov.jo/Portals/0/MOF_Content_EN/Strategies/mof%20strategy.pdf",No.,,
Jordan,ODB.2013.D7.a,1,,"Jordanian ministry of trade, companies control department and Amman chamber of commerce http://www.ccd.gov.jo/",,,"Basic data is available: Company name, type, dates, status, contact, main owner, etc."
Jordan,ODB.2013.D7.b,1,,http://www.ccd.gov.jo/e-services/home/db,No,,
Jordan,ODB.2013.D7.c,0,,,,html only,
Jordan,ODB.2013.D7.d,0,,,,,
Jordan,ODB.2013.D7.e,1,,free access,,,
Jordan,ODB.2013.D7.f,0,,No license information and global site copyright,,,
Jordan,ODB.2013.D10.a,1,,"Jordanian ministry of trade, Department of Statistics http://www.mit.gov.jo/",,,Trade Flow; Total Exports; National Exports; Re-Exports; Imports; Total Trade; Trade Balance by partner and products
Jordan,ODB.2013.D10.b,1,,http://jorinfo.dos.gov.jo/tiis/(S(enrxuc44v1ka3q1cwtn2zs0a))/Fahras_e.aspx,no,,
Jordan,ODB.2013.D11.a,1,,The Jordanian Ministry of Health http://www.moh.gov.jo/AR/Pages/default.aspx,,,"Different systems and statistics on services, facilities, human resources and financial resources, as well as hender and reproductive health variables"
Jordan,ODB.2013.D11.b,1,,"http://www.moh.gov.jo/EN/Pages/HealthStatisticsandIndicators.aspx
http://www.moh.gov.jo/EN/Pages/HealthInformationSystems.aspx
http://jorinfo.dos.gov.jo/hpcinfo7.0/libraries/aspx/Home.aspx",http://www.jma.org.jo/DefaultAr.aspx,,
Jordan,ODB.2013.D8.a,1,,Legislation and opinion bureau and judicial council http://www.lob.jo/,,,Current legislation and ongoing drafts
Jordan,ODB.2013.D8.b,1,,"http://www.lob.jo/List_LawsLegislations_Public.aspx
http://www.lob.gov.jo/AR/Pages/AdvancedSearch.aspx",yes http://barmawi.net/%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8%D8%A9/%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%A7%D9%84%D8%AA%D8%B4%D8%B1%D9%8A%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86%D9%8A%D8%A9/,,
Jordan,ODB.2013.D8.c,0,,,,html only,
Jordan,ODB.2013.D8.d,0,,,,,
Jordan,ODB.2013.D8.e,1,,free access,,,
Jordan,ODB.2013.D8.f,0,,No license information and global site copyright,,,
Jordan,ODB.2013.D9.a,0,,Ministry of Transport http://www.mot.gov.jo/en/,"There is few public transport in Jordan. The Jordan Hejaz Railway operates very few destinations and offers no information on lines or timetables http://www.jhr.gov.jo/ The Comprehensive Multiple Transportation Co. was is a public shareholding company for Bus Transport, but it offers only some info in the form of low detail maps http://autobus2.whatsupglobe.net/index.php/home/maps_page. The transport network in the capital city is also under improvement and no information is presented as well http://www.ammancity.gov.jo/en/services/tran1.asp",No,
Jordan,ODB.2013.D12.a,1,,The Jordanian Ministry of Education http://www.moe.gov.jo/en/,,,"Some statistics and reports are available on facilities, studies and performance"
Jordan,ODB.2013.D12.b,1,,http://www.moe.gov.jo/en/,http://www.epdc.org/country/jordan,,
Jordan,ODB.2013.D13.a,1,,"Public security directorate, criminal information department http://www.cid.psd.gov.jo/",,,
Jordan,ODB.2013.D13.b,0,,http://www.cid.psd.gov.jo/,,,
Jordan,ODB.2013.D14.a,1,,Jordanian ministry of environment http://www.moenv.gov.jo/EN/Pages/default.aspx,it is not ther prioritie,,Some data is available from the statistics office devinfo tool and also in the form of pdf reports http://www.dos.gov.jo/dos_home_e/main/environment/2011.pdf
Jordan,ODB.2013.D14.b,1,,http://jorinfo.dos.gov.jo/hpcinfo7.0/libraries/aspx/dataview.aspx,no,,
Jordan,ODB.2013.D15.a,1,,Ministry of interior http://moi.gov.jo/,,,
Jordan,ODB.2013.D15.b,0,,,,,
Jordan,ODB.2013.D16.a,1,,Ministry of Finances http://www.mof.gov.jo/ar-jo/%D8%A7%D9%84%D8%B5%D9%81%D8%AD%D8%A9%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9.aspx,,,Only tender announcements without award information are provided
Jordan,ODB.2013.D16.b,1,,http://www.mof.gov.jo/ar-jo/%D9%85%D8%B1%D9%83%D8%B2%D8%A7%D9%84%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA/%D8%B9%D8%B7%D8%A7%D8%A1%D8%A7%D8%AA%D8%A7%D9%84%D9%88%D8%B2%D8%A7%D8%B1%D8%A9/%D8%A7%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA%D8%A7%D9%84%D8%B9%D8%B7%D8%A7%D8%A1%D8%A7%D8%AA.aspx,no,,
Jordan,ODB.2013.D16.c,0,,,,html/pdf only,
Jordan,ODB.2013.D16.d,0,,,,,
Jordan,ODB.2013.D16.e,1,,free access,,,
Jordan,ODB.2013.D16.f,0,,No license information and global site copyright,,,
Jordan,ODB.2013.D16.j,0,,,,,
Jordan,ODB.2013.D16.g,1,,11/1/2014,11/14/2014,Irregular (as per new announcements),
Jordan,ODB.2013.D16.h,1,,Contracting is required to be published,,,
Jordan,ODB.2013.D16.i,0,,Need a deep search to find the related data,,,
Jordan,ODB.2013.D15.c,0,,,,,
Jordan,ODB.2013.D15.d,0,,,,,
Jordan,ODB.2013.D15.f,0,,,,,
Jordan,ODB.2013.D15.e,0,,,,,
Jordan,ODB.2013.D15.g,0,,,,,
Jordan,ODB.2013.D15.h,0,,,,,
Jordan,ODB.2013.D15.i,0,,,,,
Jordan,ODB.2013.D15.j,0,,,,,
Jordan,ODB.2013.D14.c,1,,http://jorinfo.dos.gov.jo/hpcinfo7.0/libraries/aspx/dataview.aspx,xls,,once you select a variable you will be able to download as xls format from the visualization system
Jordan,ODB.2013.D14.d,0,,,You can only access each variable independently,,
Jordan,ODB.2013.D14.e,1,,free access,,,
Jordan,ODB.2013.D14.f,0,,No license information is available and there is also a global site copyright,,,
Jordan,ODB.2013.D14.j,0,,,,,
Jordan,ODB.2013.D14.g,0,,2010,11/14/2011,Yearly,
Jordan,ODB.2013.D14.h,0,,Data looks mostly outdated and it looks like nobody is maintaining the publication,,,
Jordan,ODB.2013.D14.i,0,,Although the statistics offices is the first result in a simple web search you will need then to reach the DevInfo tool from there and look for environmental data on it,,,
Jordan,ODB.2013.D13.c,0,,,,,
Jordan,ODB.2013.D13.f,0,,,,,
Jordan,ODB.2013.D13.d,0,,,,,
Jordan,ODB.2013.D13.e,0,,,,,
Jordan,ODB.2013.D13.h,0,,,,,
Jordan,ODB.2013.D13.g,0,,,,,
Jordan,ODB.2013.D13.j,0,,,,,
Jordan,ODB.2013.D13.i,0,,,,,
Jordan,ODB.2013.D12.c,1,,"http://www.moe.gov.jo/MenuDetails.aspx?MenuID=29
http://www.mohe.gov.jo/Statistics/tabid/69/language/ar-JO/Default.aspx","xls, xlsx",,"Mostly machine readable, but also some pdf reports"
Jordan,ODB.2013.D12.d,0,,,Not all data is machine readable,,
Jordan,ODB.2013.D12.j,0,,,,,
Jordan,ODB.2013.D12.e,1,,free access,,,
Jordan,ODB.2013.D12.f,0,,No license information and global site copyright,,,
Jordan,ODB.2013.D12.g,0,,"2013 (just a couple of datasets, the majority from 2011)",11/14/2014,yearly,
Jordan,ODB.2013.D12.h,0,,Most data provided is outdated and few historical data available,,,
Jordan,ODB.2013.D12.i,1,,First results in a simple web search,,,
Jordan,ODB.2013.D11.j,0,,,,,
Jordan,ODB.2013.D11.c,0,,,,"Some data from HPCInfo is ready to export as xls, but the majority of data is only available in html",
Jordan,ODB.2013.D11.d,0,,,,,
Jordan,ODB.2013.D11.e,1,,free access,,,
Jordan,ODB.2013.D11.g,0,,"2013 for a few, most datasets are older",11/14/2014,Yearly,
Jordan,ODB.2013.D11.f,0,,No license information and global site copyright,,,
Jordan,ODB.2013.D11.h,0,,Data is basically outdated and few historical data is available as well,,,
Jordan,ODB.2013.D11.i,0,,Data is disseminated through different websites and systems,,,
Jordan,ODB.2013.D10.c,0,,,,html only,
Jordan,ODB.2013.D10.j,0,,,,,
Jordan,ODB.2013.D10.d,0,,,,,
Jordan,ODB.2013.D10.e,1,,free access,,,
Jordan,ODB.2013.D10.f,0,,Need to ask for permission before any kind of reuse,http://jorinfo.dos.gov.jo/tiis/(S(vrbw2a2dotfj0xh1g51kx5m5))/UsingInst_e.aspx,,
Jordan,ODB.2013.D10.g,1,,2014,11/14/2014,yearly,
Jordan,ODB.2013.D10.i,0,,"A simple web search drives you to the statistics office, but from them you need to access the JordInfo system and the relation of that system with trade statistics is not evident at a first glance",,,
Jordan,ODB.2013.D10.h,1,,Supported by the statistics office and historical data available for 10 years,,,
Jordan,ODB.2013.D9.b,0,,,,,
Jordan,ODB.2013.D9.c,0,,,,,
Jordan,ODB.2013.D9.d,0,,,,,
Jordan,ODB.2013.D9.e,0,,,,,
Jordan,ODB.2013.D9.f,0,,,,,
Jordan,ODB.2013.D9.g,0,,,,,
Jordan,ODB.2013.D9.h,0,,,,,
Jordan,ODB.2013.D9.i,0,,,,,
Jordan,ODB.2013.D9.j,0,,,,,
Jordan,ODB.2013.D8.g,1,,11/1/2014,11/15/2014,Irregular (as per new legislation),
Jordan,ODB.2013.D8.j,0,,,,,
Jordan,ODB.2013.D8.h,1,,Long track record of historical legislation published,,,
Jordan,ODB.2013.D8.i,1,,The bureau is the first result in a simple web search and the legislation search is one of the most prominent options there,,,
Jordan,ODB.2013.D7.g,1,,2014 (supposedly),11/15/2014,Weekly,
Jordan,ODB.2013.D7.h,1,,Supported by the chamber of commerce and the official business register,,,
Jordan,ODB.2013.D7.j,0,,,,,
Jordan,ODB.2013.D7.i,1,,"The chamber of commerce is the first result in a simple web search and, although the option to search company data is not evidente at first glance, the site is small, simple and clear and does not take to much to find finally that option.",,,
Jordan,ODB.2013.D6.c,0,,,,,
Jordan,ODB.2013.D6.d,0,,,,,
Jordan,ODB.2013.D6.g,0,,,,,
Jordan,ODB.2013.D6.f,0,,,,,
Jordan,ODB.2013.D6.e,0,,,,,
Jordan,ODB.2013.D6.h,0,,,,,
Jordan,ODB.2013.D6.j,0,,,,,
Jordan,ODB.2013.D6.i,0,,,,,
Jordan,ODB.2013.D5.c,0,,,,pdf only,
Jordan,ODB.2013.D5.d,0,,,,,
Jordan,ODB.2013.D5.j,0,,,,,
Jordan,ODB.2013.D5.e,1,,free access,,,
Jordan,ODB.2013.D5.f,0,,No license information,,,
Jordan,ODB.2013.D5.g,1,,2015 budget,11/15/2014,yearly,
Jordan,ODB.2013.D5.h,1,,Data available for the last 5 years,,,
Jordan,ODB.2013.D5.i,1,,The general budget department is one of the first options in a basic web search and the general budget bills are easy accesible from there.,,,
Jordan,ODB.2013.D4.c,1,,http://jorinfo.dos.gov.jo/hpcinfo7.0/libraries/aspx/Home.aspx,xls,,once you select a variable you will be able to download as xls format from the visualization system
Jordan,ODB.2013.D4.j,0,,,,,
Jordan,ODB.2013.D4.d,0,,,You can only access each variable independently,,
Jordan,ODB.2013.D4.e,1,,free access,,,
Jordan,ODB.2013.D4.f,0,,No license information and global site copyright,,,
Jordan,ODB.2013.D4.h,0,,Data looks mostly outdated and it looks like nobody is maintaining the publication,,,
Jordan,ODB.2013.D4.i,0,,Although the statistics offices is the first result in a simple web search you will need then to reach the DevInfo tool from there and look for environmental data on it,,,
Jordan,ODB.2013.D4.g,0,,2012,11/15/2014,Yearly,
Jordan,ODB.2013.D2.j,0,,,,,
Jordan,ODB.2013.D2.c,0,,,,,
Jordan,ODB.2013.D2.d,0,,,,,
Jordan,ODB.2013.D2.e,0,,,,,
Jordan,ODB.2013.D2.f,0,,,,,
Jordan,ODB.2013.D2.g,0,,,,,
Jordan,ODB.2013.D2.h,0,,,,,
Jordan,ODB.2013.D2.i,0,,,,,
Jordan,ODB.2013.D1.c,0,,,,,
Jordan,ODB.2013.D1.d,0,,,,,
Jordan,ODB.2013.D1.e,0,,,,,
Jordan,ODB.2013.D1.i,0,,,,,
Jordan,ODB.2013.D1.h,0,,,,,
Jordan,ODB.2013.D1.j,0,,,,,
Jordan,ODB.2013.D1.f,0,,,,,
Jordan,ODB.2013.D1.g,0,,,,,
Kazakhstan,ODB.2013.D1.a,1,,State company National map and geodesic fund http://nkgf.kz/,,,"Regional maps, as images."
Kazakhstan,ODB.2013.D1.b,1,,http://nkgf.kz/,Does not seems so.,,
Kazakhstan,ODB.2013.D1.c,0,,,,"The maps only seem to exist as images, no download available in another format.",
Kazakhstan,ODB.2013.D1.d,0,,,"The maps only seem to exist as images, no download available in another format.",,
Kazakhstan,ODB.2013.D1.e,1,,Anyone can access the images for free.,N/A,,
Kazakhstan,ODB.2013.D1.f,0,,Copyright by the instituion.,Bottom of the website,,
Kazakhstan,ODB.2013.D2.a,1,,Committee for management of land resources and its local subsidiaries and state enterprisers like Republican State Entreprise “Scientific and Production Center of Land Cadastre”,,,"Committee for management of land resources and its local subsidiaries and state enterprisers like Republican State Entreprise “Scientific and Production Center of Land Cadastre” provide this data for citizens on paid basis and for state bodies for free according to the law: ""If land registry information does not contain state secrets and other restrictions are public and available to interested individuals and entities on a fee basis. Provision of information to the state bodies by land cadastre authorities carried out free of charge at the expense provided for this purpose budget."" (Article 158, Land Code)  http://www.kazlands.kz/en

Interested individuals have to apply to local land committee.

Committee for management of land resources of the Republic of Kazakhstan http://kuzr.gov.kz/ru/"
Kazakhstan,ODB.2013.D2.b,0,,,No.,,
Kazakhstan,ODB.2013.D4.a,1,,Agency of statistics of the Republic of Kazakhstan,,,"Population demographics, social issues, companies, health, etc."
Kazakhstan,ODB.2013.D4.b,1,,"http://www.stat.gov.kz/
http://www.stat.gov.kz/faces/wcnav_externalId/publicationsOper?_afrLoop=886717901109072#%40%3F_afrLoop%3D886717901109072%26_adf.ctrl-state%3Dck2z025bc_127",Does not seem so.,,
Kazakhstan,ODB.2013.D4.c,1,,"http://www.stat.gov.kz/getImg?id=WC16200025000
Although the bulk of the data is released as Excel sheets, there are also documents and data released as PDFs and sometimes DOC.",".xls, .pdf, .doc, .rar",,"No metadata associated. Also, occasionally Excel sheets are grouped in archives (.rar)."
Kazakhstan,ODB.2013.D4.d,0,,,Each file needs to be downloaded individually.,,
Kazakhstan,ODB.2013.D4.e,1,,Anyone can access and download the available files for free.,N/A,,
Kazakhstan,ODB.2013.D4.f,0,,"There is no license or copyright mentioned, thus full copyright applies by default.",N/A,,
Kazakhstan,ODB.2013.D8.a,1,,"Government in general or Ministry of Justice, Parliament, some educational and law sites keep this information",,,"The Constitution, presidential decrees and other laws."
Kazakhstan,ODB.2013.D8.b,1,,"http://www.constitution.kz/
http://www.government.kz/index.php/ru/zakonodatelnye-akty.html",Does not seem so.,,
Kazakhstan,ODB.2013.D16.a,1,,"National Welfare Fund ""Samruk Kazyna""",,,"The website provides explanations regarding the different ways to bid for both Kazakhstan-based and foreign tentative bidders. The website also has dedicated tabs for the open tenders, different lots of purchases, results of tenders, and various registries (of companies allowed to bid, etc.). One has to register and get electronic signature and then log in to view the results."
Kazakhstan,ODB.2013.D16.b,1,,http://tender.sk.kz/,No.,,
Kazakhstan,ODB.2013.D15.a,1,,Central Electoral Commission,,,"Summary information is provided regarding total votes per province on presidential, senate and parliamentary elections."
Kazakhstan,ODB.2013.D15.b,1,,"Elections to Lower Chamber of the Parliament http://election.kz/portal/page?_pageid=73,473388&_dad=portal&_schema=PORTAL
Presidential elections: http://election.kz/portal/page?_pageid=73,1584918&_dad=portal&_schema=PORTAL",No.,,
